rfam_id	cm_file	ga_threshold	source_version	fetch_date
RF03978	data/raw/rna/rfam/Rfam.cm.gz#RF03978	100.00	Rfam:current	2026-04-12
RF03979	data/raw/rna/rfam/Rfam.cm.gz#RF03979	90.00	Rfam:current	2026-04-12
RF03980	data/raw/rna/rfam/Rfam.cm.gz#RF03980	90.00	Rfam:current	2026-04-12
RF03981	data/raw/rna/rfam/Rfam.cm.gz#RF03981	46.20	Rfam:current	2026-04-12
RF03982	data/raw/rna/rfam/Rfam.cm.gz#RF03982	100.00	Rfam:current	2026-04-12
RF03983	data/raw/rna/rfam/Rfam.cm.gz#RF03983	93.00	Rfam:current	2026-04-12
RF03984	data/raw/rna/rfam/Rfam.cm.gz#RF03984	70.00	Rfam:current	2026-04-12
RF03985	data/raw/rna/rfam/Rfam.cm.gz#RF03985	90.00	Rfam:current	2026-04-12
RF03986	data/raw/rna/rfam/Rfam.cm.gz#RF03986	100.00	Rfam:current	2026-04-12
RF03987	data/raw/rna/rfam/Rfam.cm.gz#RF03987	99.00	Rfam:current	2026-04-12
RF03988	data/raw/rna/rfam/Rfam.cm.gz#RF03988	70.00	Rfam:current	2026-04-12
RF03989	data/raw/rna/rfam/Rfam.cm.gz#RF03989	82.00	Rfam:current	2026-04-12
RF03990	data/raw/rna/rfam/Rfam.cm.gz#RF03990	90.00	Rfam:current	2026-04-12
RF03991	data/raw/rna/rfam/Rfam.cm.gz#RF03991	90.00	Rfam:current	2026-04-12
RF03992	data/raw/rna/rfam/Rfam.cm.gz#RF03992	90.00	Rfam:current	2026-04-12
RF03993	data/raw/rna/rfam/Rfam.cm.gz#RF03993	100.00	Rfam:current	2026-04-12
RF03994	data/raw/rna/rfam/Rfam.cm.gz#RF03994	80.00	Rfam:current	2026-04-12
RF03995	data/raw/rna/rfam/Rfam.cm.gz#RF03995	76.00	Rfam:current	2026-04-12
RF03996	data/raw/rna/rfam/Rfam.cm.gz#RF03996	90.00	Rfam:current	2026-04-12
RF03997	data/raw/rna/rfam/Rfam.cm.gz#RF03997	60.00	Rfam:current	2026-04-12
RF03998	data/raw/rna/rfam/Rfam.cm.gz#RF03998	70.00	Rfam:current	2026-04-12
RF03999	data/raw/rna/rfam/Rfam.cm.gz#RF03999	50.00	Rfam:current	2026-04-12
RF04000	data/raw/rna/rfam/Rfam.cm.gz#RF04000	90.00	Rfam:current	2026-04-12
RF04001	data/raw/rna/rfam/Rfam.cm.gz#RF04001	80.00	Rfam:current	2026-04-12
RF04002	data/raw/rna/rfam/Rfam.cm.gz#RF04002	75.00	Rfam:current	2026-04-12
RF04003	data/raw/rna/rfam/Rfam.cm.gz#RF04003	100.00	Rfam:current	2026-04-12
RF04004	data/raw/rna/rfam/Rfam.cm.gz#RF04004	80.00	Rfam:current	2026-04-12
RF04005	data/raw/rna/rfam/Rfam.cm.gz#RF04005	100.00	Rfam:current	2026-04-12
RF04006	data/raw/rna/rfam/Rfam.cm.gz#RF04006	98.00	Rfam:current	2026-04-12
RF04007	data/raw/rna/rfam/Rfam.cm.gz#RF04007	99.00	Rfam:current	2026-04-12
RF04008	data/raw/rna/rfam/Rfam.cm.gz#RF04008	100.00	Rfam:current	2026-04-12
RF04009	data/raw/rna/rfam/Rfam.cm.gz#RF04009	84.00	Rfam:current	2026-04-12
RF04010	data/raw/rna/rfam/Rfam.cm.gz#RF04010	70.00	Rfam:current	2026-04-12
RF04011	data/raw/rna/rfam/Rfam.cm.gz#RF04011	100.00	Rfam:current	2026-04-12
RF04012	data/raw/rna/rfam/Rfam.cm.gz#RF04012	100.00	Rfam:current	2026-04-12
RF04013	data/raw/rna/rfam/Rfam.cm.gz#RF04013	92.00	Rfam:current	2026-04-12
RF04014	data/raw/rna/rfam/Rfam.cm.gz#RF04014	80.00	Rfam:current	2026-04-12
RF04015	data/raw/rna/rfam/Rfam.cm.gz#RF04015	190.00	Rfam:current	2026-04-12
RF04016	data/raw/rna/rfam/Rfam.cm.gz#RF04016	100.00	Rfam:current	2026-04-12
RF04017	data/raw/rna/rfam/Rfam.cm.gz#RF04017	100.00	Rfam:current	2026-04-12
RF04018	data/raw/rna/rfam/Rfam.cm.gz#RF04018	70.00	Rfam:current	2026-04-12
RF04019	data/raw/rna/rfam/Rfam.cm.gz#RF04019	95.00	Rfam:current	2026-04-12
RF04020	data/raw/rna/rfam/Rfam.cm.gz#RF04020	100.00	Rfam:current	2026-04-12
RF04021	data/raw/rna/rfam/Rfam.cm.gz#RF04021	44.00	Rfam:current	2026-04-12
RF04022	data/raw/rna/rfam/Rfam.cm.gz#RF04022	100.00	Rfam:current	2026-04-12
RF04023	data/raw/rna/rfam/Rfam.cm.gz#RF04023	108.00	Rfam:current	2026-04-12
RF04024	data/raw/rna/rfam/Rfam.cm.gz#RF04024	100.00	Rfam:current	2026-04-12
RF04025	data/raw/rna/rfam/Rfam.cm.gz#RF04025	80.00	Rfam:current	2026-04-12
RF04026	data/raw/rna/rfam/Rfam.cm.gz#RF04026	100.00	Rfam:current	2026-04-12
RF04027	data/raw/rna/rfam/Rfam.cm.gz#RF04027	60.00	Rfam:current	2026-04-12
RF04028	data/raw/rna/rfam/Rfam.cm.gz#RF04028	82.00	Rfam:current	2026-04-12
RF04029	data/raw/rna/rfam/Rfam.cm.gz#RF04029	80.00	Rfam:current	2026-04-12
RF04030	data/raw/rna/rfam/Rfam.cm.gz#RF04030	100.00	Rfam:current	2026-04-12
RF04031	data/raw/rna/rfam/Rfam.cm.gz#RF04031	90.00	Rfam:current	2026-04-12
RF04032	data/raw/rna/rfam/Rfam.cm.gz#RF04032	54.00	Rfam:current	2026-04-12
RF04033	data/raw/rna/rfam/Rfam.cm.gz#RF04033	90.00	Rfam:current	2026-04-12
RF04035	data/raw/rna/rfam/Rfam.cm.gz#RF04035	83.00	Rfam:current	2026-04-12
RF04036	data/raw/rna/rfam/Rfam.cm.gz#RF04036	90.00	Rfam:current	2026-04-12
RF04037	data/raw/rna/rfam/Rfam.cm.gz#RF04037	60.00	Rfam:current	2026-04-12
RF04038	data/raw/rna/rfam/Rfam.cm.gz#RF04038	100.00	Rfam:current	2026-04-12
RF04039	data/raw/rna/rfam/Rfam.cm.gz#RF04039	70.00	Rfam:current	2026-04-12
RF04040	data/raw/rna/rfam/Rfam.cm.gz#RF04040	100.00	Rfam:current	2026-04-12
RF04041	data/raw/rna/rfam/Rfam.cm.gz#RF04041	100.00	Rfam:current	2026-04-12
RF04042	data/raw/rna/rfam/Rfam.cm.gz#RF04042	90.00	Rfam:current	2026-04-12
RF04043	data/raw/rna/rfam/Rfam.cm.gz#RF04043	90.00	Rfam:current	2026-04-12
RF04044	data/raw/rna/rfam/Rfam.cm.gz#RF04044	75.00	Rfam:current	2026-04-12
RF04045	data/raw/rna/rfam/Rfam.cm.gz#RF04045	80.00	Rfam:current	2026-04-12
RF04046	data/raw/rna/rfam/Rfam.cm.gz#RF04046	70.00	Rfam:current	2026-04-12
RF04047	data/raw/rna/rfam/Rfam.cm.gz#RF04047	100.00	Rfam:current	2026-04-12
RF04048	data/raw/rna/rfam/Rfam.cm.gz#RF04048	75.00	Rfam:current	2026-04-12
RF04049	data/raw/rna/rfam/Rfam.cm.gz#RF04049	100.00	Rfam:current	2026-04-12
RF04050	data/raw/rna/rfam/Rfam.cm.gz#RF04050	100.00	Rfam:current	2026-04-12
RF04051	data/raw/rna/rfam/Rfam.cm.gz#RF04051	70.00	Rfam:current	2026-04-12
RF04052	data/raw/rna/rfam/Rfam.cm.gz#RF04052	85.00	Rfam:current	2026-04-12
RF04053	data/raw/rna/rfam/Rfam.cm.gz#RF04053	67.50	Rfam:current	2026-04-12
RF04054	data/raw/rna/rfam/Rfam.cm.gz#RF04054	56.00	Rfam:current	2026-04-12
RF04055	data/raw/rna/rfam/Rfam.cm.gz#RF04055	91.00	Rfam:current	2026-04-12
RF04056	data/raw/rna/rfam/Rfam.cm.gz#RF04056	70.00	Rfam:current	2026-04-12
RF04057	data/raw/rna/rfam/Rfam.cm.gz#RF04057	90.00	Rfam:current	2026-04-12
RF04059	data/raw/rna/rfam/Rfam.cm.gz#RF04059	73.00	Rfam:current	2026-04-12
RF04060	data/raw/rna/rfam/Rfam.cm.gz#RF04060	88.00	Rfam:current	2026-04-12
RF04061	data/raw/rna/rfam/Rfam.cm.gz#RF04061	70.00	Rfam:current	2026-04-12
RF04062	data/raw/rna/rfam/Rfam.cm.gz#RF04062	100.00	Rfam:current	2026-04-12
RF04063	data/raw/rna/rfam/Rfam.cm.gz#RF04063	60.00	Rfam:current	2026-04-12
RF04064	data/raw/rna/rfam/Rfam.cm.gz#RF04064	87.00	Rfam:current	2026-04-12
RF04065	data/raw/rna/rfam/Rfam.cm.gz#RF04065	80.00	Rfam:current	2026-04-12
RF04066	data/raw/rna/rfam/Rfam.cm.gz#RF04066	70.00	Rfam:current	2026-04-12
RF04067	data/raw/rna/rfam/Rfam.cm.gz#RF04067	90.00	Rfam:current	2026-04-12
RF04068	data/raw/rna/rfam/Rfam.cm.gz#RF04068	90.00	Rfam:current	2026-04-12
RF04069	data/raw/rna/rfam/Rfam.cm.gz#RF04069	99.00	Rfam:current	2026-04-12
RF04070	data/raw/rna/rfam/Rfam.cm.gz#RF04070	95.00	Rfam:current	2026-04-12
RF04071	data/raw/rna/rfam/Rfam.cm.gz#RF04071	94.00	Rfam:current	2026-04-12
RF04072	data/raw/rna/rfam/Rfam.cm.gz#RF04072	44.00	Rfam:current	2026-04-12
RF04073	data/raw/rna/rfam/Rfam.cm.gz#RF04073	104.00	Rfam:current	2026-04-12
RF04074	data/raw/rna/rfam/Rfam.cm.gz#RF04074	80.00	Rfam:current	2026-04-12
RF04075	data/raw/rna/rfam/Rfam.cm.gz#RF04075	78.00	Rfam:current	2026-04-12
RF04076	data/raw/rna/rfam/Rfam.cm.gz#RF04076	70.00	Rfam:current	2026-04-12
RF04077	data/raw/rna/rfam/Rfam.cm.gz#RF04077	79.00	Rfam:current	2026-04-12
RF04078	data/raw/rna/rfam/Rfam.cm.gz#RF04078	83.00	Rfam:current	2026-04-12
RF04079	data/raw/rna/rfam/Rfam.cm.gz#RF04079	90.00	Rfam:current	2026-04-12
RF04080	data/raw/rna/rfam/Rfam.cm.gz#RF04080	80.00	Rfam:current	2026-04-12
RF04081	data/raw/rna/rfam/Rfam.cm.gz#RF04081	70.00	Rfam:current	2026-04-12
RF04082	data/raw/rna/rfam/Rfam.cm.gz#RF04082	70.00	Rfam:current	2026-04-12
RF04083	data/raw/rna/rfam/Rfam.cm.gz#RF04083	62.00	Rfam:current	2026-04-12
RF04084	data/raw/rna/rfam/Rfam.cm.gz#RF04084	70.00	Rfam:current	2026-04-12
RF04085	data/raw/rna/rfam/Rfam.cm.gz#RF04085	80.50	Rfam:current	2026-04-12
RF04087	data/raw/rna/rfam/Rfam.cm.gz#RF04087	80.00	Rfam:current	2026-04-12
RF04088	data/raw/rna/rfam/Rfam.cm.gz#RF04088	80.00	Rfam:current	2026-04-12
RF04089	data/raw/rna/rfam/Rfam.cm.gz#RF04089	62.00	Rfam:current	2026-04-12
RF04090	data/raw/rna/rfam/Rfam.cm.gz#RF04090	71.00	Rfam:current	2026-04-12
RF04091	data/raw/rna/rfam/Rfam.cm.gz#RF04091	60.00	Rfam:current	2026-04-12
RF04092	data/raw/rna/rfam/Rfam.cm.gz#RF04092	70.00	Rfam:current	2026-04-12
RF04093	data/raw/rna/rfam/Rfam.cm.gz#RF04093	98.00	Rfam:current	2026-04-12
RF04094	data/raw/rna/rfam/Rfam.cm.gz#RF04094	100.00	Rfam:current	2026-04-12
RF04095	data/raw/rna/rfam/Rfam.cm.gz#RF04095	79.00	Rfam:current	2026-04-12
RF04096	data/raw/rna/rfam/Rfam.cm.gz#RF04096	77.00	Rfam:current	2026-04-12
RF04097	data/raw/rna/rfam/Rfam.cm.gz#RF04097	144.00	Rfam:current	2026-04-12
RF04098	data/raw/rna/rfam/Rfam.cm.gz#RF04098	150.00	Rfam:current	2026-04-12
RF04099	data/raw/rna/rfam/Rfam.cm.gz#RF04099	117.00	Rfam:current	2026-04-12
RF04100	data/raw/rna/rfam/Rfam.cm.gz#RF04100	68.00	Rfam:current	2026-04-12
RF04101	data/raw/rna/rfam/Rfam.cm.gz#RF04101	120.00	Rfam:current	2026-04-12
RF04102	data/raw/rna/rfam/Rfam.cm.gz#RF04102	140.00	Rfam:current	2026-04-12
RF04103	data/raw/rna/rfam/Rfam.cm.gz#RF04103	70.00	Rfam:current	2026-04-12
RF04104	data/raw/rna/rfam/Rfam.cm.gz#RF04104	268.00	Rfam:current	2026-04-12
RF04105	data/raw/rna/rfam/Rfam.cm.gz#RF04105	90.00	Rfam:current	2026-04-12
RF04106	data/raw/rna/rfam/Rfam.cm.gz#RF04106	107.00	Rfam:current	2026-04-12
RF04107	data/raw/rna/rfam/Rfam.cm.gz#RF04107	99.30	Rfam:current	2026-04-12
RF04108	data/raw/rna/rfam/Rfam.cm.gz#RF04108	89.00	Rfam:current	2026-04-12
RF04109	data/raw/rna/rfam/Rfam.cm.gz#RF04109	63.00	Rfam:current	2026-04-12
RF04110	data/raw/rna/rfam/Rfam.cm.gz#RF04110	110.00	Rfam:current	2026-04-12
RF04111	data/raw/rna/rfam/Rfam.cm.gz#RF04111	80.00	Rfam:current	2026-04-12
RF04112	data/raw/rna/rfam/Rfam.cm.gz#RF04112	139.00	Rfam:current	2026-04-12
RF04113	data/raw/rna/rfam/Rfam.cm.gz#RF04113	96.00	Rfam:current	2026-04-12
RF04114	data/raw/rna/rfam/Rfam.cm.gz#RF04114	105.00	Rfam:current	2026-04-12
RF04115	data/raw/rna/rfam/Rfam.cm.gz#RF04115	117.00	Rfam:current	2026-04-12
RF04116	data/raw/rna/rfam/Rfam.cm.gz#RF04116	74.00	Rfam:current	2026-04-12
RF04117	data/raw/rna/rfam/Rfam.cm.gz#RF04117	70.00	Rfam:current	2026-04-12
RF04118	data/raw/rna/rfam/Rfam.cm.gz#RF04118	130.00	Rfam:current	2026-04-12
RF04119	data/raw/rna/rfam/Rfam.cm.gz#RF04119	137.00	Rfam:current	2026-04-12
RF04120	data/raw/rna/rfam/Rfam.cm.gz#RF04120	180.00	Rfam:current	2026-04-12
RF04121	data/raw/rna/rfam/Rfam.cm.gz#RF04121	66.00	Rfam:current	2026-04-12
RF04122	data/raw/rna/rfam/Rfam.cm.gz#RF04122	70.00	Rfam:current	2026-04-12
RF04123	data/raw/rna/rfam/Rfam.cm.gz#RF04123	82.00	Rfam:current	2026-04-12
RF04124	data/raw/rna/rfam/Rfam.cm.gz#RF04124	136.00	Rfam:current	2026-04-12
RF04125	data/raw/rna/rfam/Rfam.cm.gz#RF04125	90.00	Rfam:current	2026-04-12
RF04126	data/raw/rna/rfam/Rfam.cm.gz#RF04126	92.00	Rfam:current	2026-04-12
RF04127	data/raw/rna/rfam/Rfam.cm.gz#RF04127	195.00	Rfam:current	2026-04-12
RF04128	data/raw/rna/rfam/Rfam.cm.gz#RF04128	211.00	Rfam:current	2026-04-12
RF04129	data/raw/rna/rfam/Rfam.cm.gz#RF04129	200.00	Rfam:current	2026-04-12
RF04130	data/raw/rna/rfam/Rfam.cm.gz#RF04130	119.00	Rfam:current	2026-04-12
RF04131	data/raw/rna/rfam/Rfam.cm.gz#RF04131	100.00	Rfam:current	2026-04-12
RF04132	data/raw/rna/rfam/Rfam.cm.gz#RF04132	74.00	Rfam:current	2026-04-12
RF04133	data/raw/rna/rfam/Rfam.cm.gz#RF04133	245.00	Rfam:current	2026-04-12
RF04134	data/raw/rna/rfam/Rfam.cm.gz#RF04134	83.00	Rfam:current	2026-04-12
RF04135	data/raw/rna/rfam/Rfam.cm.gz#RF04135	140.00	Rfam:current	2026-04-12
RF04136	data/raw/rna/rfam/Rfam.cm.gz#RF04136	84.00	Rfam:current	2026-04-12
RF04137	data/raw/rna/rfam/Rfam.cm.gz#RF04137	200.00	Rfam:current	2026-04-12
RF04138	data/raw/rna/rfam/Rfam.cm.gz#RF04138	83.00	Rfam:current	2026-04-12
RF04139	data/raw/rna/rfam/Rfam.cm.gz#RF04139	200.00	Rfam:current	2026-04-12
RF04140	data/raw/rna/rfam/Rfam.cm.gz#RF04140	89.00	Rfam:current	2026-04-12
RF04141	data/raw/rna/rfam/Rfam.cm.gz#RF04141	197.00	Rfam:current	2026-04-12
RF04142	data/raw/rna/rfam/Rfam.cm.gz#RF04142	89.00	Rfam:current	2026-04-12
RF04143	data/raw/rna/rfam/Rfam.cm.gz#RF04143	330.00	Rfam:current	2026-04-12
RF04144	data/raw/rna/rfam/Rfam.cm.gz#RF04144	100.00	Rfam:current	2026-04-12
RF04145	data/raw/rna/rfam/Rfam.cm.gz#RF04145	95.00	Rfam:current	2026-04-12
RF04146	data/raw/rna/rfam/Rfam.cm.gz#RF04146	85.00	Rfam:current	2026-04-12
RF04147	data/raw/rna/rfam/Rfam.cm.gz#RF04147	171.00	Rfam:current	2026-04-12
RF04148	data/raw/rna/rfam/Rfam.cm.gz#RF04148	70.00	Rfam:current	2026-04-12
RF04149	data/raw/rna/rfam/Rfam.cm.gz#RF04149	200.00	Rfam:current	2026-04-12
RF04150	data/raw/rna/rfam/Rfam.cm.gz#RF04150	122.00	Rfam:current	2026-04-12
RF04151	data/raw/rna/rfam/Rfam.cm.gz#RF04151	84.00	Rfam:current	2026-04-12
RF04152	data/raw/rna/rfam/Rfam.cm.gz#RF04152	99.00	Rfam:current	2026-04-12
RF04153	data/raw/rna/rfam/Rfam.cm.gz#RF04153	297.00	Rfam:current	2026-04-12
RF04154	data/raw/rna/rfam/Rfam.cm.gz#RF04154	81.00	Rfam:current	2026-04-12
RF04155	data/raw/rna/rfam/Rfam.cm.gz#RF04155	98.00	Rfam:current	2026-04-12
RF04156	data/raw/rna/rfam/Rfam.cm.gz#RF04156	117.00	Rfam:current	2026-04-12
RF04157	data/raw/rna/rfam/Rfam.cm.gz#RF04157	100.00	Rfam:current	2026-04-12
RF04158	data/raw/rna/rfam/Rfam.cm.gz#RF04158	75.00	Rfam:current	2026-04-12
RF04159	data/raw/rna/rfam/Rfam.cm.gz#RF04159	168.00	Rfam:current	2026-04-12
RF04160	data/raw/rna/rfam/Rfam.cm.gz#RF04160	200.00	Rfam:current	2026-04-12
RF04161	data/raw/rna/rfam/Rfam.cm.gz#RF04161	84.00	Rfam:current	2026-04-12
RF04162	data/raw/rna/rfam/Rfam.cm.gz#RF04162	80.00	Rfam:current	2026-04-12
RF04163	data/raw/rna/rfam/Rfam.cm.gz#RF04163	67.00	Rfam:current	2026-04-12
RF04164	data/raw/rna/rfam/Rfam.cm.gz#RF04164	73.00	Rfam:current	2026-04-12
RF04165	data/raw/rna/rfam/Rfam.cm.gz#RF04165	75.00	Rfam:current	2026-04-12
RF04166	data/raw/rna/rfam/Rfam.cm.gz#RF04166	93.00	Rfam:current	2026-04-12
RF04167	data/raw/rna/rfam/Rfam.cm.gz#RF04167	90.00	Rfam:current	2026-04-12
RF04168	data/raw/rna/rfam/Rfam.cm.gz#RF04168	200.00	Rfam:current	2026-04-12
RF04169	data/raw/rna/rfam/Rfam.cm.gz#RF04169	61.00	Rfam:current	2026-04-12
RF04170	data/raw/rna/rfam/Rfam.cm.gz#RF04170	200.00	Rfam:current	2026-04-12
RF04171	data/raw/rna/rfam/Rfam.cm.gz#RF04171	87.00	Rfam:current	2026-04-12
RF04172	data/raw/rna/rfam/Rfam.cm.gz#RF04172	90.80	Rfam:current	2026-04-12
RF04173	data/raw/rna/rfam/Rfam.cm.gz#RF04173	184.00	Rfam:current	2026-04-12
RF04174	data/raw/rna/rfam/Rfam.cm.gz#RF04174	140.00	Rfam:current	2026-04-12
RF04175	data/raw/rna/rfam/Rfam.cm.gz#RF04175	81.00	Rfam:current	2026-04-12
RF04176	data/raw/rna/rfam/Rfam.cm.gz#RF04176	100.00	Rfam:current	2026-04-12
RF04177	data/raw/rna/rfam/Rfam.cm.gz#RF04177	105.00	Rfam:current	2026-04-12
RF04178	data/raw/rna/rfam/Rfam.cm.gz#RF04178	174.80	Rfam:current	2026-04-12
RF04179	data/raw/rna/rfam/Rfam.cm.gz#RF04179	81.90	Rfam:current	2026-04-12
RF04180	data/raw/rna/rfam/Rfam.cm.gz#RF04180	80.40	Rfam:current	2026-04-12
RF04181	data/raw/rna/rfam/Rfam.cm.gz#RF04181	72.00	Rfam:current	2026-04-12
RF04182	data/raw/rna/rfam/Rfam.cm.gz#RF04182	94.70	Rfam:current	2026-04-12
RF04183	data/raw/rna/rfam/Rfam.cm.gz#RF04183	55.20	Rfam:current	2026-04-12
RF04184	data/raw/rna/rfam/Rfam.cm.gz#RF04184	228.90	Rfam:current	2026-04-12
RF04185	data/raw/rna/rfam/Rfam.cm.gz#RF04185	120.00	Rfam:current	2026-04-12
RF04186	data/raw/rna/rfam/Rfam.cm.gz#RF04186	70.00	Rfam:current	2026-04-12
RF04187	data/raw/rna/rfam/Rfam.cm.gz#RF04187	100.00	Rfam:current	2026-04-12
RF04188	data/raw/rna/rfam/Rfam.cm.gz#RF04188	42.30	Rfam:current	2026-04-12
RF04189	data/raw/rna/rfam/Rfam.cm.gz#RF04189	99.00	Rfam:current	2026-04-12
RF04190	data/raw/rna/rfam/Rfam.cm.gz#RF04190	40.00	Rfam:current	2026-04-12
RF04191	data/raw/rna/rfam/Rfam.cm.gz#RF04191	210.00	Rfam:current	2026-04-12
RF04192	data/raw/rna/rfam/Rfam.cm.gz#RF04192	100.00	Rfam:current	2026-04-12
RF04193	data/raw/rna/rfam/Rfam.cm.gz#RF04193	70.00	Rfam:current	2026-04-12
RF04194	data/raw/rna/rfam/Rfam.cm.gz#RF04194	44.00	Rfam:current	2026-04-12
RF04195	data/raw/rna/rfam/Rfam.cm.gz#RF04195	110.00	Rfam:current	2026-04-12
RF04196	data/raw/rna/rfam/Rfam.cm.gz#RF04196	500.00	Rfam:current	2026-04-12
RF04197	data/raw/rna/rfam/Rfam.cm.gz#RF04197	90.00	Rfam:current	2026-04-12
RF04198	data/raw/rna/rfam/Rfam.cm.gz#RF04198	150.00	Rfam:current	2026-04-12
RF04199	data/raw/rna/rfam/Rfam.cm.gz#RF04199	95.00	Rfam:current	2026-04-12
RF04200	data/raw/rna/rfam/Rfam.cm.gz#RF04200	82.30	Rfam:current	2026-04-12
RF04201	data/raw/rna/rfam/Rfam.cm.gz#RF04201	93.00	Rfam:current	2026-04-12
RF04202	data/raw/rna/rfam/Rfam.cm.gz#RF04202	150.00	Rfam:current	2026-04-12
RF04203	data/raw/rna/rfam/Rfam.cm.gz#RF04203	90.00	Rfam:current	2026-04-12
RF04204	data/raw/rna/rfam/Rfam.cm.gz#RF04204	71.80	Rfam:current	2026-04-12
RF04205	data/raw/rna/rfam/Rfam.cm.gz#RF04205	139.70	Rfam:current	2026-04-12
RF04206	data/raw/rna/rfam/Rfam.cm.gz#RF04206	119.00	Rfam:current	2026-04-12
RF04207	data/raw/rna/rfam/Rfam.cm.gz#RF04207	160.00	Rfam:current	2026-04-12
RF04208	data/raw/rna/rfam/Rfam.cm.gz#RF04208	130.00	Rfam:current	2026-04-12
RF04209	data/raw/rna/rfam/Rfam.cm.gz#RF04209	230.00	Rfam:current	2026-04-12
RF04210	data/raw/rna/rfam/Rfam.cm.gz#RF04210	135.00	Rfam:current	2026-04-12
RF04211	data/raw/rna/rfam/Rfam.cm.gz#RF04211	101.70	Rfam:current	2026-04-12
RF04212	data/raw/rna/rfam/Rfam.cm.gz#RF04212	96.90	Rfam:current	2026-04-12
RF04213	data/raw/rna/rfam/Rfam.cm.gz#RF04213	90.00	Rfam:current	2026-04-12
RF04214	data/raw/rna/rfam/Rfam.cm.gz#RF04214	110.00	Rfam:current	2026-04-12
RF04215	data/raw/rna/rfam/Rfam.cm.gz#RF04215	77.20	Rfam:current	2026-04-12
RF04216	data/raw/rna/rfam/Rfam.cm.gz#RF04216	64.50	Rfam:current	2026-04-12
RF04217	data/raw/rna/rfam/Rfam.cm.gz#RF04217	90.00	Rfam:current	2026-04-12
RF04218	data/raw/rna/rfam/Rfam.cm.gz#RF04218	44.00	Rfam:current	2026-04-12
RF04219	data/raw/rna/rfam/Rfam.cm.gz#RF04219	90.00	Rfam:current	2026-04-12
RF04220	data/raw/rna/rfam/Rfam.cm.gz#RF04220	79.00	Rfam:current	2026-04-12
RF04221	data/raw/rna/rfam/Rfam.cm.gz#RF04221	80.00	Rfam:current	2026-04-12
RF04222	data/raw/rna/rfam/Rfam.cm.gz#RF04222	32.40	Rfam:current	2026-04-12
RF04223	data/raw/rna/rfam/Rfam.cm.gz#RF04223	113.00	Rfam:current	2026-04-12
RF04224	data/raw/rna/rfam/Rfam.cm.gz#RF04224	71.00	Rfam:current	2026-04-12
RF04225	data/raw/rna/rfam/Rfam.cm.gz#RF04225	71.00	Rfam:current	2026-04-12
RF04226	data/raw/rna/rfam/Rfam.cm.gz#RF04226	73.00	Rfam:current	2026-04-12
RF04227	data/raw/rna/rfam/Rfam.cm.gz#RF04227	88.00	Rfam:current	2026-04-12
RF04228	data/raw/rna/rfam/Rfam.cm.gz#RF04228	140.00	Rfam:current	2026-04-12
RF04229	data/raw/rna/rfam/Rfam.cm.gz#RF04229	85.00	Rfam:current	2026-04-12
RF04230	data/raw/rna/rfam/Rfam.cm.gz#RF04230	86.00	Rfam:current	2026-04-12
RF04231	data/raw/rna/rfam/Rfam.cm.gz#RF04231	100.00	Rfam:current	2026-04-12
RF04232	data/raw/rna/rfam/Rfam.cm.gz#RF04232	90.00	Rfam:current	2026-04-12
RF04233	data/raw/rna/rfam/Rfam.cm.gz#RF04233	104.00	Rfam:current	2026-04-12
RF04234	data/raw/rna/rfam/Rfam.cm.gz#RF04234	45.00	Rfam:current	2026-04-12
RF04235	data/raw/rna/rfam/Rfam.cm.gz#RF04235	56.00	Rfam:current	2026-04-12
RF04236	data/raw/rna/rfam/Rfam.cm.gz#RF04236	56.00	Rfam:current	2026-04-12
RF04237	data/raw/rna/rfam/Rfam.cm.gz#RF04237	75.00	Rfam:current	2026-04-12
RF04238	data/raw/rna/rfam/Rfam.cm.gz#RF04238	80.00	Rfam:current	2026-04-12
RF04239	data/raw/rna/rfam/Rfam.cm.gz#RF04239	88.00	Rfam:current	2026-04-12
RF04240	data/raw/rna/rfam/Rfam.cm.gz#RF04240	76.00	Rfam:current	2026-04-12
RF04241	data/raw/rna/rfam/Rfam.cm.gz#RF04241	101.00	Rfam:current	2026-04-12
RF04242	data/raw/rna/rfam/Rfam.cm.gz#RF04242	100.00	Rfam:current	2026-04-12
RF04243	data/raw/rna/rfam/Rfam.cm.gz#RF04243	70.00	Rfam:current	2026-04-12
RF04244	data/raw/rna/rfam/Rfam.cm.gz#RF04244	54.00	Rfam:current	2026-04-12
RF04245	data/raw/rna/rfam/Rfam.cm.gz#RF04245	44.00	Rfam:current	2026-04-12
RF04246	data/raw/rna/rfam/Rfam.cm.gz#RF04246	107.00	Rfam:current	2026-04-12
RF04247	data/raw/rna/rfam/Rfam.cm.gz#RF04247	41.00	Rfam:current	2026-04-12
RF04248	data/raw/rna/rfam/Rfam.cm.gz#RF04248	67.00	Rfam:current	2026-04-12
RF04249	data/raw/rna/rfam/Rfam.cm.gz#RF04249	48.00	Rfam:current	2026-04-12
RF04250	data/raw/rna/rfam/Rfam.cm.gz#RF04250	55.00	Rfam:current	2026-04-12
RF04251	data/raw/rna/rfam/Rfam.cm.gz#RF04251	100.00	Rfam:current	2026-04-12
RF04252	data/raw/rna/rfam/Rfam.cm.gz#RF04252	80.00	Rfam:current	2026-04-12
RF04254	data/raw/rna/rfam/Rfam.cm.gz#RF04254	84.00	Rfam:current	2026-04-12
